Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_000151,44573,Arianna,Male,1100000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12000,06457-3834,Sedan,6420448,Middletown
C_CND_000152,44573,Ariel,Male,13500,Saab-Belle Dodge,Lexus,LS400,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39000,60504-7114,Sedan,7232005,Aurora
C_CND_000153,44573,Arielle,Male,2155000,Scrivener Performance Engineering,Cadillac,Eldorado,DoubleÃ‚Â Overhead Camshaft,Auto,Black,60500,38701-8047,Passenger,7622532,Greenville
C_CND_000154,44573,Louane,Male,13500,Iceberg Rentals,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,16000,53546-9427,Passenger,7398647,Janesville
C_CND_000155,44573,Nina,Male,13500,McKinney Dodge Chrysler Jeep,Pontiac,Bonneville,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,7387235,Scottsdale
C_CND_000156,44573,Laurine,Male,661000,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,78758-7841,Hatchback,8931658,Austin
C_CND_000157,44573,Noah,Female,13500,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Passenger,7887874,Middletown
C_CND_000158,44573,Arthur,Male,13500,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,60504-7114,Hatchback,8238020,Aurora
C_CND_000159,44573,Romain,Male,2750000,Pars Auto Sales,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,6735346,Greenville
C_CND_000160,44573,Vivienne,Male,13500,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,78758-7841,SUV,6859342,Middletown
C_CND_000161,44573,Gurdeniz,Male,13500,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Hardtop,7891679,Middletown
C_CND_000162,44573,Anais,Female,13500,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,Black,49000,38701-8047,Hardtop,8493769,Greenville
C_CND_000163,44573,Yael,Male,950000,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,38701-8047,Passenger,8239781,Pasco
C_CND_000164,44573,Yasmine,Female,715000,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,Black,21000,99301-3882,SUV,6539980,Janesville
C_CND_000165,44573,Matheo,Female,13500,Rabun Used Car Sales,Subaru,Forester,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,6815074,Scottsdale
C_CND_000166,44574,Jaslene,Female,847000,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16000,85257-3102,SUV,8431840,Scottsdale
C_CND_000167,44574,Jasmin,Female,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45000,78758-7841,SUV,8808261,Austin
C_CND_000168,44574,Jasmine,Male,1176500,Diehl Motor CO Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11650,06457-3834,Sedan,8193979,Middletown
C_CND_000169,44574,Jayda,Male,955000,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6422078,Aurora
C_CND_000170,44574,Jonathan,Male,800000,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,Black,36000,60504-7114,Passenger,7960177,Aurora
C_CND_000171,44574,Jordan,Male,13500,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Passenger,6642461,Greenville
C_CND_000172,44574,Joseph,Female,13500,Star Enterprises Inc,Chevrolet,Camaro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,24000,99301-3882,Sedan,7781272,Pasco
C_CND_000173,44574,Allison,Male,626800,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11800,06457-3834,Hardtop,6438030,Austin
C_CND_000174,44574,Ashley,Male,2115000,Star Enterprises Inc,Toyota,RAV4,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,27500,99301-3882,Hatchback,7063414,Pasco
C_CND_000175,44574,Aubree,Male,2810000,Suburban Ford,Mercury,Villager,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,36000,53546-9427,Passenger,7033838,Janesville
C_CND_000176,44574,Aubrey,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Passenger,8626515,Scottsdale
C_CND_000177,44574,Autumn,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Passenger,8692179,Austin
C_CND_000178,44574,Victor,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,16900,99301-3882,Passenger,8280131,Pasco
C_CND_000179,44574,Ludivine,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46500,53546-9427,Passenger,6775570,Janesville
C_CND_000180,44574,Anais,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,14000,85257-3102,Hatchback,8957521,Scottsdale
C_CND_000181,44574,Luckas,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,78758-7841,Passenger,6492064,Austin
C_CND_000182,44574,Victor,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,6729766,Austin
C_CND_000183,44574,Yitty,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,8827586,Middletown
C_CND_000184,44574,Yocheved,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,53546-9427,SUV,8378577,Aurora
C_CND_000185,44574,Zissy,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,51000,85257-3102,Sedan,6300537,Greenville
C_CND_000186,44943,Jayla,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,38701-8047,Hatchback,7658357,Greenville
C_CND_000187,44943,Jaylah,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,99301-3882,Hatchback,7154079,Pasco
C_CND_000188,44943,Jayleen,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,32000,53546-9427,Passenger,7160297,Janesville
C_CND_000189,44943,Jaylene,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8063218,Scottsdale
C_CND_000190,44943,Judah,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Sedan,8641482,Scottsdale
C_CND_000191,44943,Jude,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,78758-7841,SUV,6554530,Austin
C_CND_000192,44943,Julian,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,6440545,Janesville
C_CND_000193,44943,Justin,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,7293423,Scottsdale
C_CND_000194,44943,Ava,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39000,06457-3834,Sedan,6687979,Middletown
C_CND_000195,44943,Avery,Male,13500,C & M Motors Inc,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31000,60504-7114,SUV,8525846,Aurora
C_CND_000196,44943,Bella,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,38701-8047,Hatchback,6436923,Greenville
C_CND_000197,44943,Blessing,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22000,99301-3882,SUV,7273916,Pasco
C_CND_000198,44943,Angele,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,8283096,Middletown
C_CND_000199,44943,Mathis,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,41000,60504-7114,SUV,6784925,Aurora
C_CND_000200,44943,Evann,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Passenger,7826082,Greenville
C_CND_000201,44943,Gael,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,99301-3882,Passenger,6471180,Pasco
C_CND_000202,44943,Zoe,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,8928940,Pasco
C_CND_000203,44943,Zoey,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,06457-3834,SUV,7428074,Janesville
C_CND_000204,44943,Aarav,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,8948624,Scottsdale
C_CND_000205,44943,Mathis,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,7941618,Middletown
C_CND_000206,44580,Jaylin,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,78758-7841,Sedan,7356041,Austin
C_CND_000207,44580,Jaylyn,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Auto,Black,21000,06457-3834,SUV,8854864,Middletown
C_CND_000208,44580,Kacper,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Sedan,6668924,Austin
C_CND_000209,44580,Kai,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15000,06457-3834,Hatchback,7296907,Middletown
C_CND_000210,44580,Brianna,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Hatchback,7555872,Janesville
C_CND_000211,44580,Brielle,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,13500,85257-3102,Hatchback,6327935,Scottsdale
C_CND_000212,44580,Hugo,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9250,53546-9427,Passenger,6171876,Janesville
C_CND_000213,44580,Kassandra,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8997806,Scottsdale
C_CND_000214,44580,Abdul,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,32000,99301-3882,Hatchback,7104776,Middletown
C_CND_000215,44580,Abdullah,Male,1175000,Suburban Ford,Volvo,S40,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,29500,53546-9427,Sedan,8210697,Aurora
C_CND_000216,44582,Jazlyn,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Passenger,8717945,Aurora
C_CND_000217,44582,Jazmin,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18501,38701-8047,Hatchback,6719698,Greenville
C_CND_000218,44582,Jazmine,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,99301-3882,SUV,8884589,Pasco
C_CND_000219,44582,Jennifer,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,53546-9427,SUV,7091817,Janesville
C_CND_000220,44582,Jessica,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000,85257-3102,SUV,6053967,Scottsdale
C_CND_000221,44582,Kenneth,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,60504-7114,SUV,7755205,Aurora
C_CND_000222,44582,Kevin,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Auto,Black,11000,38701-8047,Passenger,6075959,Greenville
C_CND_000223,44582,Kieran,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,6579013,Pasco
C_CND_000224,44582,Kyle,Male,2862000,Suburban Ford,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21200,53546-9427,Sedan,6175694,Janesville
C_CND_000225,44582,Landon,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,7778542,Scottsdale
C_CND_000226,44582,Brooke,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,17000,78758-7841,Passenger,8652954,Austin
C_CND_000227,44582,Brooklyn,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,27000,06457-3834,Hatchback,8165932,Middletown
C_CND_000228,44582,Cali,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,8439749,Aurora
C_CND_000229,44582,Chanel,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÃ‚Â Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,6548543,Greenville
C_CND_000230,44582,Charlotte,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,7638367,Pasco
C_CND_000231,44582,Oliver,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15000,53546-9427,Hardtop,6042502,Janesville
C_CND_000232,44582,Owen,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hardtop,7856638,Middletown
C_CND_000233,44582,Tomy,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,7774440,Scottsdale
C_CND_000234,44582,Timothe,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,6944597,Austin
C_CND_000235,44582,Leo,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,8669480,Middletown
C_CND_000236,44582,Adam,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,85257-3102,SUV,6063129,Greenville
C_CND_000237,44582,Aditya,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,23500,78758-7841,SUV,6972050,Pasco
C_CND_000238,44582,Adrian,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,8725531,Janesville
C_CND_000239,44582,Ahmed,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,60504-7114,Hatchback,7853364,Scottsdale
C_CND_000240,44582,Mathis,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,53000,99301-3882,Hardtop,6090926,Pasco
C_CND_000241,44584,Jimena,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,6059431,Austin
C_CND_000242,44584,Jocelyn,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Auto,Black,60750,06457-3834,Sedan,7474014,Middletown
C_CND_000243,44584,Alana,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,42000,53546-9427,Hardtop,6410028,Janesville
C_CND_000244,44584,Leo,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,06457-3834,Passenger,6249100,Middletown
C_CND_000245,44584,Chelsea,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,7798861,Janesville
C_CND_000246,44584,Chloe,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,6712658,Scottsdale
C_CND_000247,44584,Pablo,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,60504-7114,Hardtop,7391292,Aurora
C_CND_000248,44584,Matthieu,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15000,38701-8047,Hatchback,7186099,Greenville
C_CND_000249,44584,Aiden,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,7445427,Middletown
C_CND_000250,44584,Mary,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,35000,78758-7841,Hardtop,6723919,Austin
C_CND_000251,44585,Johanna,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,60504-7114,SUV,7019166,Aurora
C_CND_000252,44585,Leon,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,8939266,Aurora
C_CND_000253,44585,Christina,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,78758-7841,Hatchback,6711152,Austin
C_CND_000254,44585,Gwendoline,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45000,99301-3882,SUV,6628315,Pasco
C_CND_000255,44585,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12000,85257-3102,Sedan,8350736,Greenville
C_CND_000256,44587,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,38701-8047,SUV,7134389,Greenville
C_CND_000257,44587,Leonardo,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Sedan,8387204,Greenville
C_CND_000258,44587,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46000,06457-3834,SUV,8530223,Middletown
C_CND_000259,44587,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,41100,53546-9427,Passenger,7658291,Janesville
C_CND_000260,44587,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,78758-7841,Hatchback,7810244,Pasco
C_CND_000261,44588,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9000,99301-3882,SUV,8364023,Pasco
C_CND_000262,44588,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,53546-9427,SUV,7546455,Janesville
C_CND_000263,44588,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,85257-3102,Sedan,6194175,Scottsdale
C_CND_000264,44588,Juliet,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,SUV,7025992,Austin
C_CND_000265,44588,Lev,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,57000,99301-3882,SUV,8108037,Pasco
C_CND_000266,44588,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,25500,53546-9427,SUV,8672450,Janesville
C_CND_000267,44588,Liam,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000,85257-3102,SUV,7085492,Scottsdale
C_CND_000268,44588,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,8594191,Austin
C_CND_000269,44588,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,8541398,Aurora
C_CND_000270,44588,Destiny,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Hatchback,7848361,Greenville
C_CND_000271,44588,Egypt,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15000,99301-3882,Hatchback,6534513,Pasco
C_CND_000272,44588,Eliana,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,6484440,Janesville
C_CND_000273,44588,Felix,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,13000,85257-3102,Hatchback,6179651,Scottsdale
C_CND_000274,44588,Julien,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,17000,78758-7841,Sedan,7691251,Austin
C_CND_000275,44588,Gabrielle,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,6154930,Middletown
C_CND_000276,44588,Emeline,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19100,60504-7114,Sedan,8711691,Aurora
C_CND_000277,44588,Ali,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,10000,06457-3834,SUV,6575129,Janesville
C_CND_000278,44588,Allen,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,60504-7114,Passenger,7712199,Scottsdale
C_CND_000279,44588,Alvin,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,8429371,Austin
C_CND_000280,44588,Andrew,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,25000,99301-3882,SUV,6632898,Janesville
C_CND_000281,44589,Juliette,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,8164247,Janesville
C_CND_000282,44589,Logan,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,7536144,Middletown
